time,id,mag,future_3h_mag_ge_5_5_event,future_3h_event_count,future_3h_max_mag,future_3h_first_event_time,future_3h_first_event_id
2022-08-04T15:54:43.353Z,us6000i81y,4.4,0,0,,,
2022-08-04T17:28:29.829Z,us6000i838,4.5,0,0,,,
2022-08-04T17:30:05.947Z,us6000ib24,4.3,0,0,,,
2022-08-04T17:34:57.424Z,us6000i83a,5.1,0,0,,,
2022-08-04T17:38:05.941Z,us6000ib2c,4.4,0,0,,,
2022-08-04T17:48:56.414Z,us6000ib23,4.2,0,0,,,
2022-08-04T18:06:17.358Z,us6000i83n,5.1,0,0,,,
2022-08-04T18:07:03.347Z,us6000i8ea,5,0,0,,,
2022-08-04T19:23:54.400Z,us6000ib2f,4.5,0,0,,,
2022-08-04T19:29:25.523Z,us6000i856,4.4,0,0,,,
2022-08-05T08:26:20.500Z,us6000i8b7,4.3,0,0,,,
2022-08-05T11:34:33.637Z,us6000i8d6,4.9,0,0,,,
2022-08-05T20:06:26.011Z,us6000i8i7,4.5,0,0,,,
2022-08-06T09:42:38.199Z,us6000i8m3,4.7,0,0,,,
2022-08-06T12:23:46.965Z,us6000i8mk,5,0,0,,,
2022-08-06T12:43:50.832Z,us6000i8mm,4.8,0,0,,,
2022-08-06T12:45:09.890Z,us6000ibbp,4.8,0,0,,,
2022-08-06T12:53:34.787Z,us6000ibbq,4.4,0,0,,,
2022-08-06T13:19:33.955Z,us6000i8n0,4.6,0,0,,,
2022-08-06T14:52:34.498Z,us6000i8nc,4.6,0,0,,,
2022-08-07T05:21:25.770Z,us6000ibcb,4.2,0,0,,,
2022-08-07T08:49:39.176Z,us6000i8uy,4.2,0,0,,,
2022-08-07T12:52:36.064Z,us6000i8vs,4.6,1,1,5.9,2022-08-07T13:40:42.835Z,us6000i8vz
2022-08-07T13:40:42.835Z,us6000i8vz,5.9,0,0,,,
2022-08-07T15:29:33.139Z,us6000i8wl,4.4,0,0,,,
2022-08-07T17:10:40.078Z,us6000i8x7,4.7,0,0,,,
2022-08-07T18:15:00.495Z,us6000i8xe,4.4,0,0,,,
2022-08-07T22:19:11.434Z,us6000ibcy,4.1,0,0,,,
2022-08-07T22:57:13.983Z,us6000i8yl,4.8,0,0,,,
2022-08-08T00:46:16.809Z,us6000i8yv,4.3,0,0,,,
2022-08-08T00:47:45.674Z,us6000ible,4.3,0,0,,,
2022-08-08T02:27:44.935Z,us6000iblg,4.4,0,0,,,
2022-08-08T14:50:45.722Z,us6000ibly,4.3,0,0,,,
2022-08-08T17:31:35.825Z,us6000iblu,4.1,0,0,,,
2022-08-09T08:03:12.931Z,us6000ibvt,4.3,0,0,,,
2022-08-09T15:48:16.292Z,us6000i9f4,4.5,0,0,,,
2022-08-09T17:01:37.651Z,us6000i9fn,4,0,0,,,
2022-08-10T15:35:18.640Z,us6000i9qy,4.8,0,0,,,
2022-08-10T15:52:58.650Z,us6000i9r3,5.1,0,0,,,
2022-08-10T17:14:54.896Z,us6000i9ri,4.5,0,0,,,
2022-08-11T17:35:31.632Z,us6000ic5x,4.4,0,0,,,
2022-08-12T00:48:01.467Z,us6000ia30,4.4,0,0,,,
2022-08-12T04:10:43.225Z,us6000ics9,4.3,0,0,,,
2022-08-12T04:37:52.729Z,us6000ia40,4.5,0,0,,,
2022-08-12T12:11:00.648Z,us6000ia82,4.6,0,0,,,
2022-08-13T21:57:46.106Z,us6000iam0,4.6,0,0,,,
2022-08-15T16:29:25.145Z,us6000ib42,4.2,0,0,,,
2022-08-15T19:21:15.369Z,us6000ib52,4.7,0,0,,,
2022-08-15T20:21:19.153Z,us6000ib5n,4.4,0,0,,,
2022-08-16T08:16:14.120Z,us6000ib93,4.5,0,0,,,
2022-08-16T09:54:38.141Z,us6000ib9m,4,0,0,,,
2022-08-16T10:39:54.057Z,us6000ib9s,5.1,0,0,,,
2022-08-16T10:59:33.429Z,us6000ib9v,5,0,0,,,
2022-08-16T12:51:04.154Z,us6000ibas,4.6,0,0,,,
2022-08-16T14:37:34.818Z,us6000ibb7,4.8,0,0,,,
2022-08-16T15:04:51.239Z,us7000i2bx,4.4,0,0,,,
2022-08-17T04:24:44.961Z,us6000ibi3,5.6,0,0,,,
2022-08-17T07:37:44.578Z,us7000i2kw,4.3,0,0,,,
2022-08-17T12:17:04.238Z,us6000ibjq,4.3,0,0,,,
2022-08-17T13:04:05.349Z,us7000i2lr,4.4,0,0,,,
2022-08-17T13:25:59.009Z,us6000ibky,4.9,0,0,,,
2022-08-18T02:41:22.646Z,us7000i2m3,4.1,0,0,,,
2022-08-18T04:06:45.411Z,us6000ibs8,4.9,0,0,,,
2022-08-18T05:46:08.524Z,us6000ibsp,5.1,0,0,,,
2022-08-19T16:35:59.336Z,us6000ic6e,4.5,0,0,,,
2022-08-19T18:36:37.514Z,us6000ic7d,4.6,0,0,,,
2022-08-21T00:23:02.957Z,us7000i3pk,4,0,0,,,
2022-08-21T02:51:52.414Z,us6000icgr,4.2,0,0,,,
2022-08-22T21:04:56.609Z,us6000icvt,4.5,0,0,,,
2022-08-23T13:53:41.411Z,us6000id0q,4.4,0,0,,,
2022-08-23T17:20:06.779Z,us7000i1u1,4.5,0,0,,,
2022-08-24T16:21:44.132Z,us7000i23f,4.4,0,0,,,
2022-08-24T23:27:48.434Z,us7000i26u,4.3,0,0,,,
2022-08-25T02:09:11.500Z,us7000i281,4.4,0,0,,,
2022-08-25T23:48:30.551Z,us7000i2h1,4.6,0,0,,,
2022-08-27T13:44:08.415Z,us7000i4pm,4.5,0,0,,,
2022-08-28T00:54:51.046Z,us7000i2zw,5.2,0,0,,,
2022-08-28T01:03:37.368Z,us7000i300,4.7,0,0,,,
2022-08-28T02:01:10.656Z,us7000i5e9,4.1,0,0,,,
2022-08-28T02:44:02.626Z,us7000i5ea,4.5,0,0,,,
2022-08-28T03:04:04.874Z,us7000i30t,4.4,0,0,,,
2022-08-28T18:11:22.159Z,us7000i5f2,4.3,0,0,,,
2022-08-29T17:20:57.526Z,us7000i3g5,4.3,0,0,,,
2022-08-29T22:14:14.728Z,us7000i5qp,4.1,0,0,,,
2022-08-30T01:26:57.257Z,us7000i60g,4.1,0,0,,,
2022-08-31T16:07:07.559Z,us7000i41g,4.1,0,0,,,
2022-08-31T17:47:51.342Z,us7000i432,4.2,0,0,,,
2022-09-01T05:24:34.258Z,us6000ii7b,4.3,0,0,,,
2022-09-01T11:21:10.788Z,us7000i4aa,4.9,0,0,,,
2022-09-02T00:05:57.388Z,us7000i4ia,4.5,0,0,,,
2022-09-02T06:41:34.125Z,us6000iif8,4,0,0,,,
2022-09-02T20:24:39.797Z,us7000i4s2,4.5,0,0,,,
2022-09-02T23:41:13.820Z,us7000i4ts,4.8,0,0,,,
2022-09-02T23:56:46.192Z,us7000i4u0,4.9,0,0,,,
2022-09-03T02:54:51.333Z,us7000i4ur,4.6,0,0,,,
2022-09-04T06:10:09.107Z,us7000i52g,4.5,0,0,,,
2022-09-04T06:46:17.106Z,us7000i52i,4.7,0,0,,,
2022-09-04T12:55:19.710Z,us7000i54d,4.4,0,0,,,
2022-09-04T14:11:10.458Z,us7000i54w,4.7,0,0,,,
2022-09-04T14:58:22.340Z,us7000i552,5.2,0,0,,,
2022-09-04T15:04:33.923Z,us7000i7dw,4.4,0,0,,,
2022-09-04T19:53:59.197Z,us7000i56h,5.2,0,0,,,
2022-09-05T01:52:42.207Z,us7000i7mf,4.4,0,0,,,
2022-09-05T03:29:43.980Z,us7000i59b,4.9,0,0,,,
2022-09-05T22:27:54.360Z,us7000i7nc,4.4,0,0,,,
2022-09-06T01:18:18.865Z,us7000i5il,4.1,0,0,,,
2022-09-06T01:42:58.048Z,us7000i5is,4.7,0,0,,,
2022-09-06T01:55:07.042Z,us7000i7x0,4.4,0,0,,,
2022-09-06T07:31:43.271Z,us7000i7xc,4.7,0,0,,,
2022-09-06T14:29:56.666Z,us7000i5pe,4.9,0,0,,,
2022-09-06T19:00:01.782Z,us7000i5sr,4.6,0,0,,,
2022-09-06T22:39:32.788Z,us7000i5up,4.5,0,0,,,
2022-09-07T14:13:34.649Z,us7000i81h,4.3,0,0,,,
2022-09-08T08:36:38.896Z,us6000ii3b,4.3,0,0,,,
2022-09-09T09:55:04.014Z,us6000iidq,4.5,0,0,,,
2022-09-11T21:21:53.762Z,us7000i78n,5,0,0,,,
2022-09-12T04:39:15.724Z,us7000i7af,5,0,0,,,
2022-09-13T00:51:59.580Z,us7000i7i8,5.2,0,0,,,
2022-09-13T11:04:14.036Z,us7000i9tv,4.3,0,0,,,
2022-09-13T11:58:57.694Z,us7000i7lx,4.3,0,0,,,
2022-09-14T11:24:04.099Z,us7000i9x1,4.5,0,0,,,
2022-09-15T16:09:27.685Z,us7000i8bk,4.4,0,0,,,
2022-09-16T01:32:08.520Z,us7000ia7e,4.4,0,0,,,
2022-09-16T01:33:40.689Z,us7000ia7f,4.3,0,0,,,
2022-09-17T08:07:49.730Z,us7000iaf4,4.2,0,0,,,
2022-09-17T13:15:57.673Z,us7000i8ub,4.3,0,0,,,
2022-09-18T02:09:46.282Z,us7000i8yp,4.8,0,0,,,
2022-09-18T18:12:06.000Z,us7000i948,4.6,0,0,,,
2022-09-18T23:49:55.431Z,us7000i95p,4.2,0,0,,,
2022-09-19T20:55:52.409Z,us7000i9d8,4.5,0,0,,,
2022-09-20T00:06:34.115Z,us7000i9ej,4.6,0,0,,,
2022-09-21T22:17:02.915Z,us6000inzy,4.4,0,0,,,
2022-09-21T22:24:40.831Z,us7000ia0q,5,0,0,,,
2022-09-21T22:36:52.155Z,us7000ia0s,4.8,0,0,,,
2022-09-21T23:09:44.708Z,us6000ip02,4.3,0,0,,,
2022-09-23T00:53:50.787Z,us7000iac2,4.7,0,0,,,
2022-09-24T01:00:17.165Z,us7000iaml,4.5,0,0,,,
2022-09-24T03:36:09.246Z,us7000iani,4,0,0,,,
2022-09-24T06:16:52.879Z,us7000iapf,4.4,0,0,,,
2022-09-24T22:31:22.544Z,us6000ipd7,4.4,0,0,,,
2022-09-25T13:35:22.085Z,us7000iaxu,4.3,0,0,,,
2022-09-26T09:03:37.962Z,us6000ippg,4.3,0,0,,,
2022-09-26T14:13:46.077Z,us6000ippv,4.5,0,0,,,
2022-09-26T16:05:23.285Z,us7000ib5i,5,0,0,,,
2022-09-27T14:53:41.723Z,us6000innx,4.3,0,0,,,
2022-09-27T15:24:48.796Z,us6000inpd,4.4,0,0,,,
2022-09-27T17:22:54.999Z,us6000iqha,4.3,0,0,,,
2022-09-28T09:24:06.096Z,us6000iqri,4.4,0,0,,,
2022-09-28T10:32:16.802Z,us6000inye,4.5,0,0,,,
2022-09-28T10:46:54.297Z,us6000iqte,4.2,0,0,,,
2022-09-28T10:47:08.745Z,us6000iqrm,4.3,0,0,,,
2022-09-28T20:10:43.819Z,us6000iqss,4.4,0,0,,,
2022-09-28T21:48:22.101Z,us6000iqsy,4.2,0,0,,,
2022-09-29T15:03:38.963Z,us6000ipci,4.7,0,0,,,
2022-09-30T02:19:52.085Z,us6000iphu,4.9,0,0,,,
2022-09-30T05:58:37.180Z,us6000ipj9,4.3,0,0,,,
2022-10-01T00:03:55.014Z,us6000irj3,4.6,0,0,,,
2022-10-01T02:40:06.723Z,us6000iriv,4,0,0,,,
2022-10-01T15:02:32.377Z,us6000iq08,5.7,0,0,,,
2022-10-02T17:33:14.699Z,us6000irtz,4.3,0,0,,,
2022-10-02T22:35:22.074Z,us6000iru9,4.1,0,0,,,
2022-10-02T22:45:34.700Z,us6000iqan,4.5,0,0,,,
2022-10-02T23:51:41.384Z,us6000iruc,4.1,0,0,,,
2022-10-03T03:07:15.262Z,us6000irut,4.4,0,0,,,
2022-10-03T16:39:18.362Z,us6000iqfl,4.3,0,0,,,
2022-10-05T19:04:11.936Z,us6000ir61,4.8,0,0,,,
2022-10-06T18:14:16.843Z,us6000irlq,4.5,0,0,,,
2022-10-06T20:09:27.610Z,us6000irmi,4.8,0,0,,,
2022-10-09T04:37:58.324Z,us6000is7y,4.5,0,0,,,
2022-10-09T07:19:54.115Z,us6000is8l,4,0,0,,,
2022-10-10T00:02:59.585Z,us6000isdf,4.9,0,0,,,
2022-10-10T00:26:17.442Z,us6000isdk,4.6,0,0,,,
2022-10-11T03:05:15.822Z,us6000iubv,4.5,0,0,,,
2022-10-11T08:17:44.648Z,us6000isnw,4.7,0,0,,,
2022-10-11T11:28:02.074Z,us6000ispl,4.7,0,0,,,
2022-10-11T13:26:25.959Z,us6000iucd,4.5,0,0,,,
2022-10-11T14:49:34.398Z,us6000iuch,4.4,0,0,,,
2022-10-11T18:57:36.411Z,us6000issy,4.4,0,0,,,
2022-10-11T20:28:55.099Z,us6000istt,4.9,0,0,,,
2022-10-12T01:10:12.297Z,us6000isw3,4.3,0,0,,,
2022-10-12T03:51:02.661Z,us6000iujb,4.1,0,0,,,
2022-10-12T04:45:03.869Z,us6000iujd,4.4,0,0,,,
2022-10-12T19:58:31.667Z,us6000iuju,4.1,0,0,,,
2022-10-13T06:57:01.728Z,us6000iuv3,4.3,0,0,,,
2022-10-13T22:30:53.913Z,us6000iuvf,4.6,0,0,,,
2022-10-14T06:05:44.904Z,us6000iv4l,4.2,0,0,,,
2022-10-15T15:25:02.383Z,us6000ityl,4.5,0,0,,,
2022-10-16T18:45:45.796Z,us6000iu5m,4.3,0,0,,,
2022-10-17T06:26:03.836Z,us6000ivil,4.2,0,0,,,
2022-10-17T19:50:55.785Z,us6000ivi7,4.2,0,0,,,
2022-10-17T23:48:41.404Z,us6000ivik,4.4,0,0,,,
2022-10-18T00:46:53.608Z,us6000iug4,4.4,0,0,,,
2022-10-18T13:01:54.228Z,us6000ivjq,4.2,0,0,,,
2022-10-19T00:43:03.458Z,us6000iunz,4.6,0,0,,,
2022-10-19T03:05:56.345Z,us6000iuqg,4,0,0,,,
2022-10-19T05:14:08.998Z,us6000iurz,4.6,0,0,,,
2022-10-19T05:55:00.653Z,us6000iusb,5.2,0,0,,,
2022-10-20T06:55:09.122Z,us6000iwd4,4.2,0,0,,,
2022-10-20T11:36:18.287Z,us6000iv6a,4.2,0,0,,,
2022-10-21T01:00:08.656Z,us6000ive9,4.2,0,0,,,
2022-10-21T06:19:48.911Z,us6000ivg5,4.9,0,0,,,
2022-10-21T19:38:34.786Z,us6000ivlp,4.4,0,0,,,
2022-10-22T09:03:15.471Z,us7000ikp7,4.5,0,0,,,
2022-10-22T23:00:31.877Z,us7000ikpi,4.2,0,0,,,
2022-10-23T13:01:10.694Z,us6000ivxe,4.5,0,0,,,
2022-10-23T20:09:07.129Z,us6000ivym,4.9,0,0,,,
2022-10-23T22:35:41.093Z,us6000ivzf,4.4,0,0,,,
2022-10-23T22:51:28.641Z,us7000ikr2,4.1,0,0,,,
2022-10-24T06:59:20.171Z,us6000iw18,4.4,0,0,,,
2022-10-24T07:43:50.929Z,us6000iw1c,4.9,0,0,,,
2022-10-24T08:48:22.687Z,us6000iw1k,4.6,0,0,,,
2022-10-24T08:53:38.101Z,us7000ikxz,4.2,0,0,,,
2022-10-24T21:11:17.412Z,us7000ikyf,4.4,0,0,,,
2022-10-25T11:00:16.087Z,us7000ikzr,4.6,0,0,,,
2022-10-25T22:49:15.770Z,us7000ikcv,4.9,0,0,,,
2022-10-26T07:05:07.639Z,us7000ikfl,4.6,0,0,,,
2022-10-26T07:06:01.197Z,us7000ikfi,5.3,0,0,,,
2022-10-26T09:30:13.058Z,us7000ikg7,4.4,0,0,,,
2022-10-26T18:12:51.706Z,us7000ilii,4.4,0,0,,,
2022-10-26T20:54:32.017Z,us7000ilin,4,0,0,,,
2022-10-27T04:09:56.876Z,us7000ilqw,4.1,0,0,,,
2022-10-27T04:20:06.780Z,us7000ilqx,5,0,0,,,
2022-10-27T05:28:59.142Z,us7000ilqr,4.5,0,0,,,
2022-10-27T13:25:05.027Z,us7000ikpr,5,0,0,,,
2022-10-27T14:36:28.676Z,us7000ikpx,4.5,0,0,,,
2022-10-27T18:01:11.799Z,us7000ikrv,4.7,0,0,,,
2022-10-28T09:24:04.199Z,us7000ilzw,4.1,0,0,,,
2022-10-28T20:56:27.188Z,us7000il1t,4.7,0,0,,,
2022-10-29T03:35:24.505Z,us7000im6a,4.2,0,0,,,
2022-10-29T10:11:29.845Z,us7000im6h,4.3,0,0,,,
2022-10-29T17:17:38.460Z,us7000im72,4.4,0,0,,,
2022-10-29T17:33:12.604Z,us7000im6v,4.3,0,0,,,
2022-10-29T19:46:34.988Z,us7000il81,4.5,0,0,,,
2022-10-29T19:46:56.307Z,us7000il7l,4.8,0,0,,,
2022-10-30T07:05:18.294Z,us7000im8k,4.4,0,0,,,
2022-10-30T20:19:35.987Z,us7000ild5,4.4,0,0,,,
2022-10-31T04:22:38.198Z,us7000imhk,4.1,0,0,,,
2022-11-01T00:45:03.442Z,us7000ilm7,4.2,0,0,,,
2022-11-01T23:45:54.466Z,us7000ilua,5.1,0,0,,,
2022-11-02T15:03:38.468Z,us7000in48,4.4,0,0,,,
2022-11-02T23:24:15.293Z,us7000im2q,4.4,0,0,,,
2022-11-03T10:02:54.461Z,us7000im5h,4.2,0,0,,,
2022-11-03T10:04:33.746Z,us7000im5c,4.9,0,0,,,
2022-11-03T11:16:57.209Z,us7000im5q,4.8,0,0,,,
2022-11-03T18:57:21.403Z,us7000inbh,4,0,0,,,
2022-11-03T20:16:34.759Z,us7000imay,4.2,0,0,,,
2022-11-04T10:50:49.689Z,us7000imgt,4.3,0,0,,,
2022-11-04T15:15:05.896Z,us7000inlb,4.2,0,0,,,
2022-11-04T20:02:39.217Z,us7000inlr,4.1,0,0,,,
2022-11-05T17:17:43.795Z,us7000imqz,4.3,0,0,,,
2022-11-06T04:23:31.711Z,us7000imu3,5.2,0,0,,,
2022-11-06T14:01:02.922Z,us7000inuc,4.2,0,0,,,
2022-11-08T20:56:42.386Z,us7000ind1,4.6,0,0,,,
2022-11-09T00:18:47.811Z,us7000ipmw,4.3,0,0,,,
2022-11-09T03:37:25.258Z,us7000inf2,4.5,0,0,,,
2022-11-09T08:40:11.927Z,us7000ingc,4.8,0,0,,,
2022-11-10T01:22:48.629Z,us7000inpa,4.4,0,0,,,
2022-11-11T01:04:06.691Z,us7000inyx,4.4,0,0,,,
2022-11-11T13:37:55.652Z,us7000iq5g,4.3,0,0,,,
2022-11-11T21:21:13.300Z,us7000ip5e,4.5,0,0,,,
2022-11-13T08:16:47.953Z,us7000ipfq,5.1,0,0,,,
2022-11-14T05:42:02.738Z,us7000iqnu,4.3,1,1,6.1,2022-11-14T08:08:26.124Z,us7000ipkm
2022-11-14T06:08:48.407Z,us7000iqnx,4.2,1,1,6.1,2022-11-14T08:08:26.124Z,us7000ipkm
2022-11-14T08:08:26.124Z,us7000ipkm,6.1,0,0,,,
2022-11-14T13:27:58.983Z,us7000iplv,4.6,0,0,,,
2022-11-14T23:09:41.633Z,us7000iqp8,4.3,0,0,,,
2022-11-15T06:00:16.685Z,us7000iqrs,4.3,0,0,,,
2022-11-16T03:28:17.212Z,us7000iq1n,4.4,0,0,,,
2022-11-17T00:28:20.703Z,us7000iq9c,4.9,0,0,,,
2022-11-17T12:43:29.701Z,us7000iqed,4.5,0,0,,,
2022-11-17T17:35:19.593Z,us7000iqie,4.6,0,0,,,
2022-11-19T01:39:34.252Z,us7000iqw6,4.1,0,0,,,
2022-11-19T18:46:20.386Z,us7000ir0u,4.3,0,0,,,
2022-11-20T08:34:17.841Z,us7000is4j,4,0,0,,,
2022-11-20T09:17:24.471Z,us7000ir4k,4.6,0,0,,,
2022-11-20T12:16:20.817Z,us7000is4w,4.5,0,0,,,
2022-11-20T20:19:06.993Z,us7000ir7f,4.5,0,0,,,
2022-11-22T16:06:39.911Z,us7000irj8,4.6,0,0,,,
2022-11-23T04:54:23.090Z,us7000irqz,4.5,0,0,,,
2022-11-23T16:26:55.887Z,us7000iru6,4.8,0,0,,,
2022-11-23T16:52:26.536Z,us7000irv5,5.2,0,0,,,
2022-11-23T19:33:18.855Z,us7000irw4,4.2,0,0,,,
2022-11-23T19:34:30.209Z,us7000irvx,4.5,0,0,,,
2022-11-24T04:55:33.171Z,us7000itbn,4,0,0,,,
2022-11-25T07:04:30.161Z,us7000is9w,4.5,0,0,,,
2022-11-25T17:01:50.763Z,us6000j5tq,4.5,0,0,,,
2022-11-26T03:26:00.399Z,us6000j61q,4.4,0,0,,,
2022-11-26T08:30:00.087Z,us7000isit,4.4,0,0,,,
2022-11-26T12:58:11.806Z,us6000j62c,4.5,0,0,,,
2022-11-26T15:17:35.911Z,us7000iski,4.5,0,0,,,
2022-11-26T16:55:25.232Z,us7000iskt,4.8,0,0,,,
2022-11-26T17:45:57.803Z,us7000isl1,4.9,0,0,,,
2022-11-26T20:00:19.253Z,us7000islk,4.9,0,0,,,
2022-11-27T21:40:46.163Z,us7000istd,4.6,0,0,,,
2022-11-28T10:02:01.473Z,us6000j6bu,4.4,0,0,,,
2022-11-29T21:34:07.734Z,us6000j5lw,4.4,0,0,,,
2022-11-30T00:50:52.738Z,us6000j72b,4.4,0,0,,,
2022-11-30T01:33:50.719Z,us6000j5ni,4.6,0,0,,,
2022-11-30T03:45:58.852Z,us6000j5pc,5,0,0,,,
2022-11-30T06:51:47.826Z,us6000j72i,4.4,0,0,,,
2022-11-30T08:07:01.407Z,us6000j5qe,4.6,0,0,,,
2022-11-30T14:01:13.598Z,us6000j72r,4.2,0,0,,,
2022-11-30T18:10:30.406Z,us6000j5ui,4.5,0,0,,,
2022-12-01T03:36:58.451Z,us6000j5x8,4.8,0,0,,,
2022-12-01T04:54:40.065Z,us6000j5xr,4.9,0,0,,,
2022-12-02T12:04:30.291Z,us6000j69y,4.5,0,0,,,
2022-12-03T10:21:53.038Z,us6000j7wr,4.2,0,0,,,
2022-12-03T18:29:56.984Z,us6000j6q6,4.1,0,0,,,
2022-12-03T22:21:03.475Z,us6000j7x8,4.2,0,0,,,
2022-12-04T20:27:09.530Z,us6000j6wi,4.8,0,0,,,
2022-12-05T06:54:37.233Z,us6000j85b,4.2,0,0,,,
2022-12-05T08:00:16.451Z,us6000j85e,4.2,0,0,,,
2022-12-05T15:20:56.494Z,us6000j711,4.8,0,0,,,
2022-12-05T18:06:46.079Z,us6000j85v,4.1,0,0,,,
2022-12-06T20:39:55.799Z,us6000j7fk,4.5,0,0,,,
2022-12-07T04:06:31.347Z,us6000j8sg,4,0,0,,,
2022-12-07T12:01:48.571Z,us6000j7l2,4,0,0,,,
2022-12-07T14:48:59.218Z,us6000j8t6,4.1,0,0,,,
2022-12-08T02:42:52.683Z,us6000j7th,4.5,0,0,,,
2022-12-08T03:56:42.355Z,us6000j90h,4.3,0,0,,,
2022-12-09T01:57:12.439Z,us6000j82d,4.2,0,0,,,
2022-12-09T03:46:53.821Z,us6000j82k,4.1,0,0,,,
2022-12-09T21:37:01.253Z,us6000j89y,4.1,0,0,,,
2022-12-10T23:53:35.984Z,us6000j8hx,4.8,0,0,,,
2022-12-11T09:46:38.250Z,us6000j8kg,4.8,0,0,,,
2022-12-11T12:03:17.850Z,us6000j8l0,4.9,0,0,,,
2022-12-11T12:43:41.946Z,us6000j8l7,4.7,0,0,,,
2022-12-11T14:12:43.601Z,us6000j8lk,4.9,0,0,,,
2022-12-11T20:29:25.978Z,us6000j8na,4.6,0,0,,,
2022-12-12T07:20:47.019Z,us6000j8qd,4.6,0,0,,,
2022-12-12T09:11:58.552Z,us6000j8qw,4.6,0,0,,,
2022-12-12T19:18:06.402Z,us6000j8uj,4.9,0,0,,,
2022-12-12T21:44:23.952Z,us6000j9qv,4,0,0,,,
2022-12-13T05:55:08.077Z,us6000j9rd,4.3,0,0,,,
2022-12-13T13:18:45.325Z,us6000j8zr,4,0,0,,,
2022-12-13T15:08:52.491Z,us6000j9rp,4.4,0,0,,,
2022-12-14T18:47:46.602Z,us6000jacc,4.7,0,0,,,
2022-12-15T04:30:41.763Z,us6000j9ca,4.6,0,0,,,
2022-12-15T06:58:46.918Z,us6000jajq,4.1,0,0,,,
2022-12-15T18:19:55.713Z,us6000j9ir,4.5,0,0,,,
2022-12-15T23:48:01.467Z,us6000j9l6,4.8,0,0,,,
2022-12-16T00:25:11.135Z,us6000j9ld,4.4,0,0,,,
2022-12-17T12:36:36.946Z,us6000j9zw,4.6,0,0,,,
2022-12-17T18:06:02.988Z,us6000ja1a,5.6,0,0,,,
2022-12-17T18:07:57.633Z,us7000j0g3,4.8,0,0,,,
2022-12-18T14:19:38.532Z,us6000ja5d,4.8,0,0,,,
2022-12-18T15:02:04.441Z,us6000ja5i,4.5,0,0,,,
2022-12-18T15:18:26.801Z,us6000ja5l,4.4,0,0,,,
2022-12-19T12:12:42.406Z,us6000jab4,4.3,0,0,,,
2022-12-21T11:13:12.357Z,us7000j21x,4.4,0,0,,,
2022-12-21T16:50:32.323Z,us7000j225,4.4,0,0,,,
2022-12-22T06:09:08.648Z,us7000j23z,4.2,0,0,,,
2022-12-22T16:39:58.702Z,us6000jb3w,5,0,0,,,
2022-12-23T14:13:57.324Z,us6000jbal,4.5,0,0,,,
2022-12-24T01:39:51.619Z,us6000jbdc,4.6,0,0,,,
2022-12-24T17:12:26.256Z,us7000j2br,4,0,0,,,
2022-12-26T12:05:58.372Z,us6000jbsh,5,0,0,,,
2022-12-26T23:44:34.503Z,us6000jbvj,4.5,0,0,,,
2022-12-27T00:09:34.247Z,us6000jbvr,4.4,0,0,,,
2022-12-27T14:48:11.854Z,us7000j35l,4.3,0,0,,,
2022-12-27T17:33:46.455Z,us7000j0en,4.7,0,0,,,
2022-12-27T18:51:17.408Z,us7000j0ey,4.6,0,0,,,
2022-12-28T07:44:49.736Z,us7000j0l1,5.2,0,0,,,
2022-12-28T16:47:09.471Z,us7000j0n9,4.3,0,0,,,
2022-12-28T22:26:15.077Z,us7000j0q5,4.3,0,0,,,
2022-12-30T14:10:06.152Z,us7000j12e,4.4,0,0,,,
2023-01-01T21:55:08.183Z,us7000j1hc,4.5,0,0,,,
2023-01-01T23:27:38.422Z,us7000j1hk,4.3,0,0,,,
2023-01-02T05:20:35.700Z,us7000j1im,4.4,0,0,,,
2023-01-02T08:34:06.753Z,us7000j1kf,4.2,0,0,,,
2023-01-02T15:37:15.905Z,us7000j447,4.2,0,0,,,
2023-01-02T15:56:16.023Z,us7000j1mf,4.5,0,0,,,
2023-01-02T18:47:26.446Z,us7000j1n9,4.4,0,0,,,
2023-01-02T23:01:13.831Z,us7000j1pz,5.2,0,0,,,
2023-01-03T07:08:35.706Z,us7000j1s3,5.1,0,0,,,
2023-01-04T10:40:01.804Z,us7000j46y,4.2,0,0,,,
2023-01-05T07:53:34.169Z,us7000j28s,4.3,0,0,,,
2023-01-06T04:44:03.427Z,us7000j2gw,4.8,0,0,,,
2023-01-06T22:27:29.832Z,us7000j2nv,4.5,0,0,,,
2023-01-07T14:42:38.037Z,us7000j2td,4.7,0,0,,,
2023-01-08T00:32:43.639Z,us7000j2vs,4.3,0,0,,,
2023-01-08T01:16:26.095Z,us7000j2vx,4.6,0,0,,,
2023-01-09T08:37:57.242Z,us7000j33f,4.1,0,0,,,
2023-01-09T08:41:57.611Z,us7000j5ga,4.1,0,0,,,
2023-01-09T17:08:50.474Z,us7000j5gq,4.2,0,0,,,
2023-01-10T08:04:44.735Z,us7000j3cy,4.1,0,0,,,
2023-01-11T03:19:44.834Z,us7000j3k9,3.8,0,0,,,
2023-01-11T16:19:38.252Z,us7000j3nl,4.9,0,0,,,
2023-01-12T06:46:56.675Z,us7000j3u2,4.3,0,0,,,
2023-01-12T21:13:58.958Z,us7000j5u4,4,0,0,,,
2023-01-14T04:20:22.683Z,us7000j4bn,4.2,0,0,,,
2023-01-14T23:30:48.136Z,us7000j6dh,4.5,0,0,,,
